,ENSG00000118785.14,ENSG00000143320.9,ENSG00000147689.16,ENSG00000164266.11,ENSG00000105388.16,ENSG00000164932.13,ENSG00000099953.10,ENSG00000211892.4,ENSG00000183010.17,ENSG00000175063.17,ENSG00000163993.7,ENSG00000179913.11,ENSG00000196611.5,ENSG00000123500.10,ENSG00000029993.15,ENSG00000168484.12,ENSG00000204305.14,ENSG00000066405.13,ENSG00000170323.9,ENSG00000122852.15,ENSG00000149021.7,ENSG00000185303.17,ENSG00000244734.4,ENSG00000243566.7,ENSG00000188536.13,ENSG00000156076.10,ENSG00000142748.13,ENSG00000183019.7,ENSG00000108576.10,ENSG00000105974.13,Label
TCGA-97-8172-01A,6.107878235595182,6.674538332178847,4.243920373144591,6.477084716658456,9.38510268316554,4.043362004710878,2.3308738654473675,7.471646766603723,4.034972790668262,1.715322328004136,9.097579195191514,3.8816841944255462,1.0240359354555093,4.0970376497159915,5.733525175964144,8.400010996931712,3.488797761815258,5.266677866066362,2.163112244347124,10.263706755421568,2.4732933761574625,9.705222154427686,3.9000456265113,0.6197416587691752,2.4154882710497003,4.396015596088922,1.4564907715833793,2.552254094916054,0.0589398545562329,4.505967126399476,1
TCGA-44-7661-01A,5.607874735911323,6.490247605848617,6.576627947800597,1.3924273382137218,2.61706334388818,5.804706693328182,4.851958872707372,3.2677305412642617,4.216159932301999,5.65190987532105,2.182151980144396,5.127678672734425,4.8130526065782115,3.1252378048870177,3.807571310085041,8.377715493743759,6.153122325790982,4.698129557453891,3.591643516645646,10.761817391774832,0.5270703355126606,10.835841827937228,4.989915564239568,2.4785835837342223,3.400934069852808,2.92617025390654,3.098402713198676,3.5774288280357487,0.2309407761239404,7.507247580679095,1
TCGA-05-4384-01A,6.88990910837311,6.476490242072186,4.4153124868120965,4.036098865274087,9.606651532541049,2.857582955384148,2.254110241874721,3.596744360181071,3.406060409723767,2.066364783484402,10.24953517487875,3.167839602120894,5.535651750378917,2.842335256327958,8.080886796621389,9.580353927338445,6.381584479439631,5.136704082029083,3.3681117944230867,10.90977295416086,1.739977680266969,10.954714540396466,5.829311746271467,2.750649377751032,4.215515527134729,3.452990711669831,3.0107977380843995,3.100641315973469,2.24516096255901,6.481153605437793,1
TCGA-44-2655-01A,4.436954677176303,7.0466449342203274,3.821720417933822,2.405202744456009,4.363023855828144,2.96945444513574,2.8402819414269445,7.006278946444042,4.605091290117274,2.144046369616707,9.688568366468555,3.5300457646016468,5.604012001107086,2.443129210153098,5.13338268435439,10.16228230422692,6.793085634327519,5.131655329244552,4.353393871385552,10.571123673375638,5.586122201749221,10.619602836057508,5.4650602504431305,2.392674617328528,3.5618026787201784,5.459998748611263,3.1489015743954254,3.1601295863416827,0.9302453183146644,6.002058879036638,1
TCGA-80-5607-01A,4.592666324994441,7.371659046289021,5.417734394667036,5.167502446939788,1.3489122409941996,3.819075453307192,1.5867887580539943,6.937464454789805,4.57657655539951,4.949044613526641,6.393886358961492,5.140635524174872,7.188398946356131,2.407080775450501,3.898537299789059,8.906040056550939,5.933015469118615,4.200355255118289,1.185866545311334,11.51883006427956,4.75676178769482,11.448186114876338,4.853017555572582,1.6613847761797584,3.2319238732937636,2.938078736642294,4.262012134749398,1.4050665602104704,1.3628345492332092,4.858841380734869,1
TCGA-67-3770-01A,8.418126685258422,5.781094757925028,1.5050779147516145,2.5099491463043107,6.135424053130136,4.702380501615525,2.507160349117523,3.3885202029931696,6.348135022703426,2.125551921233128,6.258177808365106,2.193708673382423,1.3234853647570777,3.904040864734373,5.810201434756422,11.161919102461832,4.938064618157252,3.6782296912539625,2.0265876223480843,11.110354433743282,6.21081937983333,11.116927679722188,6.9715780402726315,0.8884607695580405,3.65446991214119,4.497267457052134,3.101330711697294,3.017013258366606,0.3800644588439809,4.496392041093209,1
TCGA-73-4676-01A,7.350590064551308,8.3560733644116,5.591664458590099,1.8086733549032017,4.434734966442525,3.829646634879043,2.920731568983857,1.7356088230453932,6.329225873284689,6.488889323305183,6.934942217799098,4.051746214167879,3.631698005595751,3.0030984646806527,4.705275729798521,8.48344739971591,5.317195514791614,3.783529992113371,2.8904272361085073,9.703195718115076,3.612942196304665,10.270852554719625,8.386452728133051,2.0867837661420667,5.866341764983448,1.2050796657498406,3.6646193665582665,3.2639508271838165,0.8440642147923875,6.705196921467083,1
TCGA-91-6836-11A,2.6608829930039484,2.2518705487019353,0.1398623680156409,1.5822669533505125,3.7710192789898302,0.7620511028271236,0.3610945701763204,2.7573219985692967,1.5572385202072216,0.3846024576507547,4.279939241309166,0.9667995846272036,0.1251220605698239,0.2122580442027348,2.4733713140339084,12.61536245158844,9.496096188573782,7.970918633959545,6.787479480897935,12.84718271491577,8.157031579811168,13.110141550935172,9.130999060670952,5.074355575997316,6.864482083496589,5.259596397862326,6.055338840520442,6.156712110959929,5.128726441511317,8.415564747409046,0
TCGA-95-7562-01A,9.0116586014855,9.439226258731548,4.191333658381019,0.318345767261359,1.444826061942363,5.358899063835069,5.695526197275175,5.2992703048285845,4.602528143735527,5.5104999297971125,7.839693843171695,4.387259132955731,6.503649265330218,3.9633446455329944,6.287653285550321,0.3402774047662543,0.6864332932263347,0.0429244451738409,0.1443074672630423,7.102749451573408,2.665233574596683,7.491012882597684,5.494037925616664,0.0873270517974753,3.550888354910358,0.1556197210264472,1.0443241688122018,0.3994445645894576,0.0164963198961959,2.6908416837956146,1
TCGA-55-8511-01A,3.9953126515511816,7.143201558191423,7.631625986020452,4.962808111018122,7.062836232105359,6.466300829179342,6.074548250752097,7.964744592612574,7.0193249588972275,4.046176713305136,9.878691321035324,6.323260169274206,6.723932565261749,5.20413288963746,4.899238481107207,5.671582109077132,3.24121477850752,0.8065302892595657,0.6026469085053726,7.557836628833945,6.820934583494737,7.615648026845037,2.6877773773963045,0.4725917457369328,1.8922355756489009,0.2976022986520079,1.294547233895515,0.3256166748216045,0.034779158048019,4.199020531281572,1
TCGA-44-6776-11A,0.718789028019984,1.9713320198080304,0.2331518034392937,0.6549853833373076,1.501413666875781,1.2633349359965074,0.2118844019403045,0.4776773275653071,1.5118222176593312,0.8566272116983901,4.470562894538252,1.098621677228955,0.3573830938475951,0.3474388887681414,2.6900147387219993,13.145465916371473,10.577466594427314,8.620326877940137,6.470292816197323,12.73788033766382,9.637237816845625,12.66528028262914,8.592763110300726,6.089114629762099,6.544720293454285,6.406381902793388,7.344444164957403,4.277664939243655,6.3742065995312664,8.89840065065102,0
TCGA-91-6836-01A,7.469644259034416,11.566765170534024,5.058861949413531,0.4820221746551469,1.126774670250051,4.263079489349395,1.7154541271157178,7.021257620560519,5.52443671670838,2.808446834987954,2.4157316292556397,3.1248078506065022,5.249396036785073,2.4016577694119454,7.226730080544338,0.681494243414785,0.9125732256748482,0.2426939575496183,0.3104564622952819,7.742222518037743,0.0,7.852341611302915,5.152288899088339,0.0646069752973919,2.944614853353941,0.047398788875411,1.035483152128689,1.4652431396070835,0.0048968432148474,2.782534375869495,1
TCGA-95-7948-01A,6.129151107368127,2.0197730690400273,0.4355219213439279,0.6428401747866854,0.2121335075337561,4.317173803097363,5.80350862385155,6.35117246834445,6.303422769301919,3.1999863667216744,3.7266241688997046,5.00689042169072,3.248504476075106,3.978140703697995,7.610765753101229,5.543003971717572,2.4570951848553726,0.6652108308132765,0.6510402069935914,5.482664385799874,0.6497533994049379,5.789285838778241,3.5135412769287613,2.8297278082904693,2.088820033298585,0.5510976061591101,0.9913177569001992,0.2843956805128771,0.0405417938628468,6.748035822141966,1
TCGA-50-5935-01A,5.7308192628013375,10.301881624291028,3.7382490217120186,9.57543959722188,9.191704765585405,4.336976000883851,3.638166537498227,4.77407014533718,4.526901377119675,3.278728212938939,7.558201805000034,3.139649575100417,1.782827892074894,4.1576581802963615,7.1933893391169175,7.63565355578961,4.533301695854481,2.6589426438404153,1.357214163298714,12.153501333829617,1.1967958661670577,12.062728118888224,3.5816163797880765,0.3305584000308024,3.08586650742246,0.8164768316041047,0.5640366618666081,2.0069083693421774,0.0635029423061579,4.430820496519772,1
TCGA-91-7771-01A,5.762548142566531,3.685312265739833,2.69017122414934,9.545070844523034,8.185946802899185,3.9627618486992255,3.0469100828635165,5.9821950244595365,4.456326485083404,4.058325155198933,8.199850953165901,4.6849589615938525,1.3885753065984274,3.5797714932579865,5.626517986295785,5.972846563895746,3.1059126978791687,2.3367118475144326,2.231708878024086,8.941241909454352,3.252597316715738,9.73516877120884,4.55576094883801,0.5384388352507578,2.6606092195119087,6.812265886517169,3.5447697427320466,0.8160671729021761,0.7085845571379247,4.692683842850021,1
TCGA-50-5944-01A,5.16442024919669,6.4258906120127595,0.8932068651148694,3.014855150199198,2.238817424836234,5.182783654717026,2.729661525875295,2.533787583902483,4.494678011096809,2.932835995952882,3.0184739449138185,2.824156843728829,0.6019816998326367,6.261978297219591,4.641262779901483,7.421424454462757,5.078058984813692,1.3414165244787224,2.0667436379561774,6.754732537707133,6.698008671991817,7.287689296244128,4.4044263220045226,0.8449479975978372,2.704783452843031,6.5835521783281115,0.5041627249152498,3.4705889235142995,0.034779158048019,5.139960569545456,1
TCGA-MN-A4N5-01A,5.03333489533321,7.985082543810345,5.338862933128881,0.669208225171638,6.318600651915209,5.409533501309227,3.7347312943547224,5.300987618224781,4.78726005800936,6.237657401738192,5.165067775692315,5.160605612817523,1.7137837813712902,2.5603481209663226,6.184175143671726,7.049614432769795,5.066795292222203,2.689679355639437,1.4720717994160677,10.325421833043116,5.275200784857999,10.910608030426143,2.1621778041615585,1.4687396982373628,2.4126189589919305,1.4698859762744636,2.6969508395445416,0.5961718621414596,0.2363395391683735,4.0487418774333515,1
TCGA-73-4677-01A,4.633826415135775,4.115516058686637,3.4920967309191275,3.6731945742162666,2.9743273944682995,2.7843574026926183,1.9994949683499936,5.628971850097095,4.698468538511957,2.33973600766177,11.484322344280486,3.5492502232128897,1.0155689316509675,1.9155209007519585,5.9708904573159804,7.391024429231428,5.807885530145355,3.6588170018966046,1.7910638830603371,10.412028337624688,4.614173886415999,11.0601642113982,4.8455853911184805,0.7854250035609333,3.1459219590587555,3.306233070507763,3.183677061484528,1.568469955872045,0.623024029374863,6.3362458915902105,1
TCGA-78-7540-01A,3.6030150171720328,1.5699770933245687,3.46854421905046,9.431332745253652,11.183901442996907,2.784483043807499,2.866512394087798,2.9286924652532957,4.636415813387503,2.978909477241489,10.872178353855144,7.462772995350103,5.560721067576107,1.882564799373164,2.5844815222066533,7.29704739671135,6.14585879953036,8.626272662280426,0.7423512087857329,10.092003889208566,5.601304297302547,10.59510145305062,2.4691045218683088,1.951886149699674,1.7061105571964668,1.854634043133882,4.411514377599962,1.41635335823427,0.277746757355166,5.392811976302734,1
TCGA-91-6829-01A,6.875636326923658,7.880722865408199,2.8771552746230475,7.34862459510343,0.7000845494930924,6.817491516045119,4.26607438558303,5.028891777694912,5.132490475786542,4.6168281666049324,2.0215152613334566,3.223067238669544,5.226620272693121,6.278198532914885,5.17620307505552,0.72194131268466,3.752491708887378,0.1904252273692713,1.2382365743409711,2.431435758221066,0.2920749499775421,2.8947401708998797,1.6918467894126992,0.3164933377753146,0.9871753155819863,5.41371931091851,0.4715516656393378,0.8010758591674575,0.0738202332916713,4.24026089519452,1
TCGA-78-8640-01A,8.712248407873258,4.172967480596087,2.4491387384226853,2.880509217742211,10.354523897716692,5.48491470835918,3.0476430798153196,6.742263619471949,6.196410328153351,5.1421519971914895,9.911553626550278,6.005103513095339,1.8649685790224608,2.427042929095985,6.411222843929823,9.25052866218942,6.322701532743543,4.1892078231671634,3.1621133376956245,9.530547575784942,1.203389117367087,9.735224969919374,2.8866476893304576,2.207205690380002,2.0280032784727524,0.8961555758850275,3.2621023642823954,2.7465707514124467,1.3719491041386278,4.225745364268761,1
TCGA-62-8398-01A,9.593270659730086,6.0339251041831625,6.115805254524025,3.176578094301317,10.04222845214034,4.781511844253129,1.8909913701733625,3.1108810238276527,5.15471686374234,4.8585032556871175,10.559847777843594,5.380712134951109,2.605352095979259,3.1730634544549075,4.155813984144076,0.4295356262781966,2.3461626568202423,0.2125070852944785,1.1710146261112586,9.31104416249527,4.087123343651199,10.355938076789156,3.602706287224163,0.7690946560311588,2.305532832239292,0.2748878115775829,0.5192399486612869,1.3265948707188908,0.0152120850685032,3.397994578459131,1
TCGA-55-8512-01A,2.720344140295707,3.4600479112289064,1.972582380105268,1.2270633058358542,7.071995364038118,1.1768333707844898,0.6579143426803756,1.8627092580763225,3.39746072605472,1.3752340951344582,9.036015869272225,3.739869699768824,1.2057052924035687,0.6607461127520179,4.962858997855553,10.856378605256754,6.808607719269347,5.633852564574478,4.1254609998503415,10.83747727010123,8.264687016632335,11.015289386084826,6.950258433550129,3.106867542668074,6.421297368014286,8.654028751655446,4.031465776498189,1.943471293003587,0.636821799556406,5.334453862323681,1
TCGA-83-5908-01A,3.271709525609245,8.430808790628802,5.4542910672526626,1.242511048510909,5.888146568082299,6.435816918797358,3.7161239198258063,4.976377384349343,4.5097085082082575,7.228827346640158,2.542183745962981,4.737205422281594,6.42149430516013,3.5609961303433177,5.740752203406001,1.6337101896734194,2.1385196100857997,0.2596641839486516,0.2027624852758868,4.552487740693924,4.213992655897122,4.998254184799383,1.8216285892437736,0.4501686973083293,1.1249236201338189,0.3317052164988923,1.3056203806119313,0.3953918939282104,0.0192037339730926,5.448035338720036,1
TCGA-55-6987-01A,8.313131095637477,3.808910133156406,4.201492721055423,3.7599227941755817,3.2032794763970234,5.385286070121566,1.0928163271946405,7.0955267803867486,4.9779896464596565,4.4325586029837964,8.550709467188868,2.623445507162354,4.835999844063005,2.5170740798157043,7.187151121234528,8.05043367499216,4.651797967205022,3.7582711927016654,1.2462256485198715,9.769968886608783,4.130864991836488,9.93990282945994,3.4275391314918533,2.120816394817056,2.2553798740513153,1.7367780316190609,4.548134490253496,1.886550147324343,0.112233057598497,4.69716219002182,1
TCGA-93-A4JP-01A,4.6471417903050485,6.037968582085523,2.2651067907849978,0.1770886021059675,5.030411124814673,4.223800937445188,1.1625967659884866,2.690394745319979,4.308426408391655,4.203655353609451,7.548166094012832,4.310238313942657,0.2873540850292068,0.2704691403105779,5.835029689858596,11.707962789177213,9.506516655063011,7.396543989783631,5.643639769286649,11.667014072576986,6.949805704732991,11.97896816233362,6.591938171767822,5.658619950448399,6.135114131807277,5.697192777657644,2.3468718139442495,4.70767938863696,1.9979426933873885,8.164054127360561,1
TCGA-73-A9RS-01A,2.395720913285953,0.8604463933884439,6.425711056179315,1.322851124375591,5.476440016376265,4.972531835084474,2.84197311892718,5.931316664320656,5.976384258608501,6.323013314642888,12.653929140650275,3.8021208218259024,0.5337626705470877,2.318981990955186,7.672879295160182,4.140615075643057,2.555742546294008,0.8177051102271712,0.1835817911178225,5.591095926501253,3.0968521710725567,6.8134182276098585,2.2339800658527555,1.5370972323675984,1.2654969070738729,0.1508195982121332,1.8183597648230392,0.0686020273786715,0.0285691521967709,2.4380000239766364,1
TCGA-L4-A4E5-01A,4.568147661719005,4.144356417811554,4.590745718931927,4.2723517157405855,3.3756650429285804,4.539189836474231,5.283977316478651,6.659716242853158,6.7331224602770865,5.920753002628385,7.011520238152924,3.627128194849664,3.373550775673186,3.3773042482855167,6.015979196132871,5.435078478365456,3.469534374172251,2.098924803340285,0.3369688622394863,8.501636586598144,2.719971942072317,8.934123693497353,1.950580391308185,2.66589298839414,1.786387260500356,1.4660789092330575,1.1263121303287038,0.3862591411333461,0.0636409926426958,3.2051578839200943,1
TCGA-55-6982-01A,9.60419644919869,6.9226248362584535,2.971368810582661,4.149665838621205,7.851502325715239,6.536026471317427,6.143893360756413,6.74531263863024,5.121467208826922,4.9940999528743895,7.812491165865469,5.190041934906204,3.473773926002002,6.110434240385156,5.506306787593019,1.3264798232674035,2.226693478855903,0.1156991534315863,1.9903740360558424,10.146813919415967,6.999146528736971,10.684875004086733,2.114267065712664,0.3473254916338021,0.9541963103868752,0.5091384157177105,0.7630715768154814,2.3586775713152304,0.0159256899902542,4.494972355081265,1
TCGA-50-5066-02A,7.362612783527757,3.4969608024205066,4.308033164574127,3.055195654242125,4.369145383711422,5.543588678149873,1.503043370568864,5.109958075833464,3.76588476960709,4.922882870718873,8.42720220184135,4.755715478346141,0.8704239058581924,2.8507394262427743,7.5515890733629645,2.4600348013613424,1.917546326224484,0.1174290835868944,4.359085372478688,4.787228709157954,2.057068969055747,4.405202744456009,1.3912178076028974,2.7757459025323157,0.5352567109038382,1.1493894493589498,1.11623166060415,0.4122937713334167,0.0813396274519387,5.283303236056858,1
TCGA-91-6835-01A,6.966738456096022,8.308869589483425,2.866512394087798,2.528346270896577,4.148226408608377,5.187945856323526,4.4567470211728875,1.4518045557204928,4.4194107960806,4.687850146216682,5.611907117356097,3.6023143425089312,3.1002039674437274,2.9675928672154055,5.175815984882997,8.379649984080684,5.178356113599272,3.4463488770549273,1.2670563181786865,9.086359447229126,7.818453080055701,9.44785893126919,5.678452253077795,1.2178510968111314,3.4102189751468344,4.739664514553913,2.522658420634279,0.9151001728642016,0.2600256559614555,4.3508790864125695,1
TCGA-86-8074-01A,9.790923993649914,8.424509806736642,3.858349084142439,2.2454956628199207,2.40920082732487,7.261582527186301,6.860928045666378,5.770506649582116,5.117936025745955,5.572916946010118,4.202433394439978,4.094886318589633,3.699407266960256,6.023024644610617,5.927389241157081,3.232062067621755,1.6890754695453063,0.8438230891268957,0.5932103310370939,5.01016217579596,2.024603367140657,4.738032793681326,1.0272956240509077,0.2522945412018369,0.5068050242635475,0.7051374667190209,0.8065302892595657,1.5498662804089214,0.0237521358989949,3.5664255128645053,1
TCGA-86-8358-01A,7.092757140919852,5.755787569910013,0.1745342546949019,0.1486087702052201,10.20617653269042,4.834417955301451,3.930018175900453,8.375375296846812,5.307956688049464,6.4323815456315625,2.6078392363798875,0.9611046797290528,0.8821343485542176,2.904676765508666,6.942668150043961,4.782031066259173,2.7920015572513406,4.931711419068848,0.7201033171159711,5.173431295112505,2.8345494242781575,5.3836490025028505,1.2208871114600175,0.6824834070057387,0.6603810352424114,0.9078905175706304,1.239947884058464,0.933950257695424,0.0670879648011469,3.65850856163631,1
TCGA-78-7158-01A,6.119138262166096,7.216658566442803,2.7428685510244426,2.445753184293458,3.307515958605861,3.4523186763733658,3.493736987308864,4.57619558993502,5.10942324757183,3.335426086636339,0.9078905175706304,1.3689917889081646,5.769525804361068,3.6720745264096983,3.197771053371367,2.9783054753759717,3.5158385826107588,3.152799962340374,0.2115106628835391,11.777042594472125,1.14509047680242,11.32737518729134,2.9988995254220505,0.2153679722034794,1.682708122359675,3.650534812314778,0.5026361172024649,2.6316630874627784,0.0360461001568595,2.630708331091706,1
TCGA-91-8497-01A,5.033933911441932,5.065856617885127,1.8800977497219744,7.421860334841075,6.784878218477757,2.886472108970838,1.7147950111181622,8.322091290533283,4.3408114791220695,2.0995981889815285,5.773215708748338,3.25165850571527,0.954568570752994,3.510367001308477,6.032863435720903,8.877724621311517,4.239008442973287,2.8324444816453096,3.733202469984613,10.824935199116382,5.52348668304774,11.09726939864087,4.381871683813497,0.3305584000308024,3.211526237277417,4.920493395950122,1.334625478934945,3.496781890446245,0.0731347046302153,4.582501810613246,1
TCGA-49-6761-01A,4.833674424498236,8.94543066770182,7.044892418853076,0.9426083361116636,6.366783802808668,6.064975516938694,3.83220140590282,4.370185209233293,5.869696239340415,7.127093612507509,7.159581759832643,4.233013713461597,7.271591884231034,1.9462817022783725,5.821824993490047,7.225932338618051,3.9042432272036622,2.2563162673353965,1.1255849821335224,9.960659106674465,0.0,10.329644550198353,4.49181462394895,1.532666056774233,4.1052841656949575,0.3585087922824307,1.9550895739462244,1.2856981259581248,0.1427401721160821,4.025152853841457,1
TCGA-49-AARO-01A,9.230975109408018,8.077336476218072,4.398815504304024,1.302523777735644,4.662262477005608,5.283655130515153,5.682312038025678,5.635336494705166,4.606501450850398,6.56277055239414,5.6189874173555525,4.278073983408422,5.299504770845055,4.194835634253037,5.597504358082037,5.215892112096943,4.0856371015903346,0.9945797242157473,0.9796595517158244,6.170067260189257,6.885099651323678,6.693977529787793,1.8021104793699216,1.378622595527227,1.7570232465074596,0.6827530612305459,2.0948778756788697,3.718010842821591,0.0942360698457655,4.937471516986864,1
TCGA-78-7159-01A,7.085302486016322,5.088438452064475,4.934082401149902,5.910440064422796,8.633548548074312,6.546321897237833,2.680481896842554,6.3314490537716575,5.648514337365623,5.188606647490053,8.795077924437434,3.2288802441711564,5.559834397303065,2.8771552746230475,7.778158628001059,0.9578403267062328,1.3125490098608488,0.3265373481399519,1.3250409554952007,9.307987188101842,1.1589832511603866,9.977238273666885,4.390578270910865,0.0547790315196194,2.814550423461808,3.277553361613271,1.2950764582739862,1.5305702039025286,0.0454429707611671,3.3693129230310017,1
TCGA-55-7227-01A,9.359343045136916,6.401468345405491,5.096219678241741,3.1733673295609512,5.524800260428804,5.541898879257268,5.759880195960744,5.389380956442093,3.963788523249224,3.5704993622590044,3.5874129999559785,4.014292798645275,2.20373364903725,5.224692458390928,5.450643815060323,5.652638500502836,2.9092162680694083,2.2734263712036302,0.7484612330040358,10.652986188909315,4.797479961794906,10.936566906605233,2.5843131418360468,0.56958830533033,1.803268373809492,1.5029415680044576,2.596052563116254,2.124228863579461,0.0683268614345055,4.466862003775918,1
TCGA-86-7714-01A,8.140299620318705,1.6853571235680125,1.226076889804339,5.1472741319332425,7.269061206900207,4.199381813726058,1.8518789405758824,1.3702758967284896,2.316696063137959,2.4694692532672655,1.845429832851152,4.050606173690787,9.27165467417614,3.855830274683766,3.575735878629591,0.2092661930500261,1.4678533137177068,0.1658154881323355,0.5156115394920412,12.18096759002309,0.3894566781666655,12.202761567158117,2.8500993041969647,1.5735199520839778,0.8644139857930704,0.2806000488481645,2.8386291156317336,0.8910302678409227,0.0550567933689351,3.91819538914666,1
TCGA-L9-A7SV-01A,3.372381034164188,3.263214731443789,1.5762802576213557,7.047223179208256,2.200912333252191,4.325112932976464,2.7885395546534655,2.218502209444198,6.702543962697533,5.22554487000337,0.51984379730947,1.6932750678855863,0.8787645712673544,2.3946238901619292,5.218614574151979,0.71966535377182,3.414054328351604,1.5945963201184248,0.2834477083779797,1.4518572944765398,3.322158907629378,1.620445652849845,2.521980397521843,0.8279815726475619,1.3117937177536492,0.5443864664896848,1.4978422588609606,0.2686739245483581,0.0710761620109588,4.524464925964998,1
TCGA-78-7143-01A,7.180974301075944,7.262037512375937,2.5571159577413725,0.9293365340068886,9.473864822834113,4.157965317256841,2.569807011468987,4.702729565539111,4.673935138258822,5.019154796255358,4.670687403914217,4.489119004627929,0.8438230891268957,3.16320887603813,4.528302507491285,7.0301440299883895,2.1715591299906225,1.4483195283066597,1.1544535926798725,10.313757494162653,5.491567735090491,11.06697895927422,1.4506438150603227,1.488874866614148,0.6738277517734518,4.324313781568393,0.7928553523624889,2.31281036502844,0.0454429707611671,4.053441554156291,1
TCGA-91-8499-01A,7.899350275935882,3.7927304382933262,0.1823109180256963,0.4187836385117385,0.0581086494011739,6.311748315004959,3.3450840699368847,3.5042135840286774,5.422989813300176,6.825800888615112,1.298423711931038,0.1147667926655143,2.9714239949855092,2.066330337234991,6.238223196739201,4.2495818672794226,3.0702862745651003,1.0894981508391026,1.325674234120257,4.278386266329131,0.5892841066712498,4.589032368226674,5.280158306558727,0.3855966960122455,2.5915118746050183,0.3903375116159243,2.6822137023704204,0.8538360040379224,0.3256166748216045,3.5954201135329917,1
TCGA-49-AAR3-01A,5.519315443565719,8.598753386595368,4.608803329978814,1.022474346574899,4.085382163430829,6.636713064463229,6.419323145283251,8.015524888175815,4.692109118406328,6.338326353829585,5.404739665562345,4.030918689434776,7.549478965151125,3.767315799224827,6.688118799300549,1.7662559136066311,2.565597175854225,0.0646069752973919,0.751549414791606,2.4762261325462323,0.1013811423550245,2.6046406961846595,0.9844799820951884,0.5986510478846079,0.8663145613770472,0.1386834279792717,1.425781538703535,0.6396026312595017,0.0935601761623378,6.999086755557703,1
TCGA-55-8620-01A,6.742608555848558,1.412781525338476,0.061292338478294,0.1237986084626216,7.601069509051586,3.934695765829389,1.9508043195538056,5.978046866971422,4.690741134709798,6.313677579713455,6.334203551499085,4.274604586760442,1.0038900274333715,0.9256197120029354,6.13039758346739,7.155596448169271,4.499118776880225,2.832343205063083,2.168802468702278,6.697096841536196,1.74385960540508,7.023880739490198,5.832796362499676,1.7150147499108936,4.766155183961455,0.3666998885994904,0.4041401662639242,1.5218045617239429,0.1663298179206312,3.3691174585998156,1
TCGA-69-8255-01A,7.090853430451113,1.4436066514756145,0.188147686926434,9.16602144296881,0.5443864664896848,4.991802988322952,0.5351571563345071,7.179927994170926,6.898089816356506,5.8875788834124725,6.643127444755467,2.928086020123008,1.2259535403650637,0.3492520317806705,6.387452155003835,8.01260666218458,4.902155603118433,2.2788174030747217,1.585972033954355,9.050083988957269,0.1074200588363648,9.148314889585288,4.693559438907659,1.0489336451979223,3.6229303509201767,2.1355020360912356,2.900915098219942,0.6435791657317148,0.2220626247774875,3.649316543070539,1
TCGA-75-6207-01A,7.6892705020648755,7.245987113093709,5.094434553460121,3.051981072410938,6.668012723138511,4.186793694143129,4.6789620437952,2.8428984005544926,5.552555367936561,4.35093564660785,4.839496077481278,5.034937586670289,2.1433607633883303,3.0569649598007262,5.2523323916162585,5.125088989059263,2.14766488558625,1.191878442546361,2.1472089960336023,7.702066687550332,1.503450509005569,8.309478627590364,1.6017915838620262,0.7627314990153589,0.3182300600759185,0.8377010909338654,1.1141670995470254,2.762072370065866,0.066950243924627,5.450327087278394,1
TCGA-62-A46Y-01A,8.011730992365717,7.586047119805628,3.83285964131785,2.519315443565719,2.9423080561561847,2.725828391661851,1.9064288593136864,4.0883197173160575,4.654859396274016,4.290778251320179,3.8801957289430984,4.837807036978792,0.9328926741014912,1.6687545332150424,4.951037541189326,8.288593885397686,4.74698450599195,2.87050281711438,3.146247899764099,12.326083153801664,8.533412670284484,12.27340142625747,4.3696898153783135,2.31385531249122,2.99891757275836,1.2883585621936604,1.9891026669850804,3.548263984191084,0.3880241758124573,4.466679319731821,1
TCGA-NJ-A4YF-01A,7.091516841415931,3.7253812557106087,5.748149903609509,1.8216285892437736,4.726749491056043,5.290988307190784,2.9250309692758956,5.329048229656703,6.688611200059298,6.073745269458076,9.685360277581577,3.27500704749987,2.233612007928471,1.6525553296198974,8.97175994197821,0.5242643148208397,1.4924685149338193,0.0219060767336222,0.9539729080521748,1.6616128017600416,0.0,2.477755028975928,2.7596245802547443,1.20920379679368,0.9747495544568138,0.0385766514523231,1.2669364233027856,0.9578403267062328,0.0519984677970023,3.095586907997724,1
TCGA-91-6830-01A,8.304478642866991,6.06451428626807,3.989865622866287,9.179393109908371,1.7286171352471935,4.34922371893827,3.2673410285821127,6.2415561154821395,4.613437356042774,4.289782834063009,8.910299140775793,7.065320265987911,4.258111837333641,3.3634935093651888,5.309594584051008,9.113387698688978,6.983493014265025,4.948988566401321,4.708987284921797,9.719464290915042,6.070518134198425,9.974140509078332,7.788809018188755,3.816190082727251,5.429786667436629,3.2996696069501317,4.890081838294596,2.6653018037956753,2.795808499460536,6.526003062348508,1
TCGA-44-6778-01A,5.961570082782664,2.234225385646896,0.5230600617952494,0.6371928869588478,1.79281371554115,3.785173874422658,1.0332291607851107,7.243727148578273,3.995484518877507,5.229372579051785,3.260236472818349,0.3071953435138847,1.6556723918937062,1.2724413009436704,6.114745974164721,10.347844011382074,7.707210713234428,5.853776133306314,3.3764709867811353,11.417753853529163,5.062216713841136,11.819856434551236,6.098773248245887,3.633001011519315,4.394116234708849,3.896843387747113,4.667137095118825,2.1077548141667504,3.13709360897494,6.472770434014856,1
